api_id;name;ort;kreis;lat;lon;website;impressum_url;telefon;email;adresse;geschaeftsfuehrung;einrichtungsleitung;status;error_msg
274;Altenzentrum St. Ewaldi;Dortmund;Kreisfreie Stadt Dortmund;51.501805;7.556577;;;;;;;;search_failed;
17666;Seniorenwohnsitz WESTHOLZ;Dortmund;Kreisfreie Stadt Dortmund;51.544;7.5258;;;;;;;;search_failed;
158;Seniorenzentrum Zur Eulengasse;Dortmund;Kreisfreie Stadt Dortmund;51.526417;7.546241;https://zur-eulengasse.de/impressum/;https://zur-eulengasse.de/impressum/;0231 2508-0;rezeption@zur-eulengasse.de;Flughafenstraße 39 44309 Dortmund Telefon;Wolfgang Bahrenberg, Carsten Werner;;found;
447;Seniorenzentrum Rosenheim / - Kurzzeitpflege -;Dortmund;Kreisfreie Stadt Dortmund;51.4947;7.5822;;;;;;;;search_failed;
17613;Seniorenzentrum Rosenheim - vollstationäre Pflege;Dortmund;Kreisfreie Stadt Dortmund;51.4947;7.5822;https://www.shdo.de/seniorenzentrum-rosenheim/;;;;;;;error;Homepage fetch failed: HTTPSConnectionPool(host='www.shdo.de', port=443): Read timed out. (read timeout=15)
276;Wohn- und Pflegezentrum St. Josef;Dortmund;Kreisfreie Stadt Dortmund;51.5699;7.5192;https://www.caritas-dortmund.de/senioren-pflege/pflege-in-einrichtungen/wohn-und-pflegezentrum-st.-josef/wohn-und-pflegezentrum-st.-josef;https://www.caritas-dortmund.de/impressum;0231 1848-160;info@caritas-dortmund.de;Bismarckallee 17 79098 Freiburg Deutrschland http;Dem Vorstand gehören an:;;found;
281;Wohn-und Pflegezentrum St. Josef Wohnbereich Phase F und Langzeitbeatmung;Dortmund;Kreisfreie Stadt Dortmund;51.5711;7.5199;https://www.caritas-dortmund.de/senioren-pflege/pflege-in-einrichtungen/wohn-und-pflegezentrum-st.-josef/wohn-und-pflegezentrum-st.-josef;https://www.caritas-dortmund.de/impressum;0231 1848-160;info@caritas-dortmund.de;Bismarckallee 17 79098 Freiburg Deutrschland http;Dem Vorstand gehören an:;;found;
335;St. Elisabeth Altenpflege;Dortmund;Kreisfreie Stadt Dortmund;51.5545;7.5833;https://www.caritas.de/adressen/sjg-st.-paulus-gmbh/altenpflegeheim-am-st.-elisabeth-krankenhaus/44319-dortmund-kurl/104134;https://www.caritas.de/impressum;+49 (0)761 200-0;info@caritas.de;Karlstraße 40 79104 Freiburg Deutschland Telefon;Dieser ist ebenfalls rechtlich verantwortlich i.S.d. § 18;;found;
7750;Seniorenhaus Kurler Busch;Dortmund;Kreisfreie Stadt Dortmund;51.555679;7.583141;https://www.alloheim.de/pflege-dortmund-kurler-busch/kontakt;https://www.alloheim.de/impressum;0211 47870;;Weißtannenstraße 12 75365 Calw Hier finden Sie unsere Datenschutzerklärung;;;found;
2274;Seniorenhaus Lucia;Dortmund;Kreisfreie Stadt Dortmund;51.5318;7.6105;https://www.ortsdienst.de/nordrhein-westfalen/dortmund/seniorenheim-und-pflegeheim/comunita-seniorenhaus-lucia-inst371524/;https://www.ortsdienst.de/fakten/impressum.html#hinweise;;info@ortsdienst.de;0, 49422 Singapur;;;found;
11342;Malteserstift St. Marien;Drensteinfurt;Kreis Warendorf;51.7954;7.7433;https://www.malteser.de/wohnen-pflegen/malteserstift-st-marien.html;https://www.malteser.de/impressum.html;0221/9822-0;malteser@malteser.org;Scheffler-Str. 2 51103 Köln Gemeinschaftlich vertretungsberechtigte Vorstandsmitglieder;smitglieder:;;found;
2526;"Pflege- und Betreuungszentrum ""Haus Westfalenhöhe""";Drolshagen;Kreis Olpe;51.04566;7.738128;;;;;;;;search_failed;
7112;GFO Zentrum Drolshagen, Wohnen & Pflege St. Gerhardus;Drolshagen;Kreis Olpe;51.021512;7.773517;https://pflege-gerhardus-drolshagen.gfo-online.de/;https://pflege-gerhardus-drolshagen.gfo-online.de/impressum-1;02761 9756-0;kontakt@kbz-haan.de;Hospitalweg 6 57462 Olpe Tel;Markus Feldmann, Dr. Barbara Florange, Jan-Philipp Kasch;;found;
2149;Malteserstift St. Sebastian;Duisburg;Kreisfreie Stadt Duisburg;51.3543;6.6836;;;;;;;;search_failed;
2142;Malteserstift St. Hedwig;Duisburg;Kreisfreie Stadt Duisburg;51.3638;6.7555;https://www.malteser.de/wohnen-pflegen/malteserstift-st-hedwig.html;https://www.malteser.de/impressum.html;0221/9822-0;malteser@malteser.org;Scheffler-Str. 2 51103 Köln Gemeinschaftlich vertretungsberechtigte Vorstandsmitglieder;smitglieder:;;found;
2144;Malteserstift St. Hedwig / - Kurzzeitpflege -;Duisburg;Kreisfreie Stadt Duisburg;51.3638;6.7555;;;;;;;;search_failed;
3085;Fliedner Pflege und Wohnen am Park;Duisburg;Kreisfreie Stadt Duisburg;51.3663;6.7855;https://www.fliedner.de/fliedner-pflege-und-wohnen-am-park/kontakt/anfahrt;https://www.fliedner.de/impressum;(03 31) 6 20 37 20;info@fliedner.de;Fliednerstraße 2 45481 Mülheim an der Ruhr Fon;Sabine Halfen, Claudia Ott;;found;
17808;Casa Mia Seniorenzentrum Großenbaum;Duisburg;Kreisfreie Stadt Duisburg;51.367772;6.786566;;;;;;;;search_failed;
942;Seniorenzentrum am Altenbrucher Damm;Duisburg;Kreisfreie Stadt Duisburg;51.3746;6.7601;;;;;;;;search_failed;
1243;Seniorenzentrum Haus am Biegerpark;Duisburg;Kreisfreie Stadt Duisburg;51.379663;6.758783;https://www.procuritas.de/seniorenzentrum-haus-am-biegerpark/;https://www.procuritas.de/impressum/;+49 (0)22 24;info@procuritas.de;Linzer Straße 21 53604 Bad Honnef Telefon;Lutz Solzbacher (V.i.S.d.P.);;found;
1171;Haus am Wasserturm / Stationäre Pflegen GmbH;Duisburg;Kreisfreie Stadt Duisburg;51.3879;6.6829;;;;;;;;search_failed;
1217;Seniorenzentrum Haus am See;Duisburg;Kreisfreie Stadt Duisburg;51.39489;6.800455;https://www.procuritas.de/seniorenzentrum-haus-am-see/;https://www.procuritas.de/impressum/;+49 (0)22 24;info@procuritas.de;Linzer Straße 21 53604 Bad Honnef Telefon;Lutz Solzbacher (V.i.S.d.P.);;found;
776;HEWAG Seniorenstift Duisburg - Wanheimerort;Duisburg;Kreisfreie Stadt Duisburg;51.4002;6.7555;https://hewag.de/index.php/standorte/duisburg-wanheimerort;https://hewag.de/index.php/impressum;02064 9705-0;;Lanterstraße 20 46539 Dinslaken Tel;;Pflegedienstleitung;found;
1961;AWOcura gGmbH / Seniorenzentrum Im Schlenk;Duisburg;Kreisfreie Stadt Duisburg;51.401362;6.76315;https://www.awo-duisburg.de/senioren-wohnen-pflege/stationare-pflege/seniorenzentrum-im-schlenk/;https://www.awo-duisburg.de/impressum/;0203 3095-5005;info@awo-duisburg.de;47051 Duisburg;svorsitzender: Veysel Keser, Vorstandsmitglieder: Dr. Martin Florichs, Hartmut P;;found;
18324;Casa Mia Seniorenzentrum Lindenallee;Duisburg;Kreisfreie Stadt Duisburg;51.398553;6.701569;https://www.casa-mia-care.de/standort/casa-mia-seniorenzentrum-in-duisburg-lindenallee/;https://www.casa-mia-care.de/impressum/;0800/5513010;info@casa-mia-care.de;Am Rutenwall 2 I, 46535 Dinslaken;;;found;
1960;AWOcura gGmbH / Seniorenzentrum Lene Reklat;Duisburg;Kreisfreie Stadt Duisburg;51.400142;6.710776;https://www.awo-duisburg.de/senioren-wohnen-pflege/stationare-pflege/seniorenzentrum-lene-reklat/;https://www.awo-duisburg.de/impressum/;0203 3095-5005;info@awo-duisburg.de;47051 Duisburg;svorsitzender: Veysel Keser, Vorstandsmitglieder: Dr. Martin Florichs, Hartmut P;;found;
2047;Ev. Pflegeheim Altes Rathaus / Rumelner Hausgemeinschaften;Duisburg;Kreisfreie Stadt Duisburg;51.3976;6.6652;https://edd.de/pflegen/stationaere-pflege/ev-pflegeheim-altes-rathaus-rumelner-hausgemeinschaften/;https://edd.de/impressum/;0203 410-0;mpg@edd.de;Bonhoefferstraße 6 47138 Duisburg Vertreten durch;Aufsichtsrat;;found;
376;Pro Seniore Domizil Duisburg-Rheinhausen;Duisburg;Kreisfreie Stadt Duisburg;51.4066;6.7036;https://duisburg.pro-seniore.de/metanavigation/impressum/;https://duisburg.pro-seniore.de/metanavigation/impressum/?print=%27%3E%22%3E%3C%2Fscript%3E%3Csvg%2Fonload%3Dconfirm%28225%29%3E;+49 2065 9289-0;;Flutweg 1 47228 Duisburg;Birgit Winter;;found;
11469;Malteserstift Veronika - Haus, Parkinsonpflege;Duisburg;Kreisfreie Stadt Duisburg;51.396496;6.645563;https://www.malteser.de/wohnen-pflegen/malteserstift-veronika-haus.html;https://www.malteser.de/impressum.html;0221/9822-0;malteser@malteser.org;Scheffler-Str. 2 51103 Köln Gemeinschaftlich vertretungsberechtigte Vorstandsmitglieder;smitglieder:;;found;
2148;Malteserstift Veronika-Haus;Duisburg;Kreisfreie Stadt Duisburg;51.396496;6.645563;https://www.malteser.de/wohnen-pflegen/malteserstift-veronika-haus.html;https://www.malteser.de/impressum.html;0221/9822-0;malteser@malteser.org;Scheffler-Str. 2 51103 Köln Gemeinschaftlich vertretungsberechtigte Vorstandsmitglieder;smitglieder:;;found;
2153;Malteserstift Veronika-Haus / Kurzzeitpflege;Duisburg;Kreisfreie Stadt Duisburg;51.396496;6.645563;https://www.malteser.de/wohnen-pflegen/malteserstift-veronika-haus.html;https://www.malteser.de/impressum.html;0221/9822-0;malteser@malteser.org;Scheffler-Str. 2 51103 Köln Gemeinschaftlich vertretungsberechtigte Vorstandsmitglieder;smitglieder:;;found;
780;HEWAG Seniorenstift Duisburg Rheinhausen;Duisburg;Kreisfreie Stadt Duisburg;51.411221;6.719793;https://hewag.de/index.php/standorte/duisburg-rheinhausen;https://hewag.de/index.php/impressum;02064 9705-0;;Lanterstraße 20 46539 Dinslaken Tel;;Pflegedienstleitung;found;
26626;DRK Seniorenbetreuung Duisburg- Marien Campus;Duisburg;Kreisfreie Stadt Duisburg;51.4137;6.7561;;;;;;;;search_failed;
26630;DRK Seniorenbetreuung Duisburg   Marien Campus;Duisburg;Kreisfreie Stadt Duisburg;51.4137;6.7561;https://www.drk-duesseldorf.de/angebote/pflegeeinrichtungen/seniorenzentrum-mariencampus.html;https://www.drk-duesseldorf.de/footer-menue-deutsch/service/impressum.html;0211 2299 2000;kundenservice@drk-duesseldorf.de;Landstraße 169 40591 Düsseldorf Tel;Stefan Fischer und Tim Koonert (DRK-Pflegedienste gGmbH), Stefan Fischer und Til;;found;
17785;Johanniter-Krankenhaus Rheinhausen GmbH, Zentrum für Pflege und Wohnen;Duisburg;Kreisfreie Stadt Duisburg;51.4131;6.6988;https://www.johanniter.de/johanniter-seniorenhaeuser/standorte/duisburg-rheinhausen/impressum/;https://www.johanniter.de/johanniter-seniorenhaeuser/standorte/duisburg-rheinhausen/impressum/;02065 97-1000;info@johanniter-rheinhausen.de;Kreuzacker 1, 47228 Duisburg;Matthias Becker;;found;
2492;Johanniter-Stift Duisburg-Neudorf;Duisburg;Kreisfreie Stadt Duisburg;51.418362;6.785647;https://www.johanniter.de/johanniter-seniorenhaeuser/standorte/johanniter-stift-duisburg-neudorf/impressum/;https://www.johanniter.de/johanniter-seniorenhaeuser/standorte/johanniter-stift-duisburg-neudorf/impressum/;030 2309970-401;;Finckensteinallee 111 12205 Berlin Tel;der Gesellschaft:;;found;
2578;Seniorenzentrum Karl-Jarres-Straße;Duisburg;Kreisfreie Stadt Duisburg;51.419;6.7609;;;;;;;;search_failed;
37284;Belia Seniorenresidenz Rheinhausen;Duisburg;Kreisfreie Stadt Duisburg;51.4149;6.6997;https://belia.de/unsere-standorte/duisburg-rheinhausen/service-beratung/kontakt-zu-uns;https://belia.de/impressum;05143 9810 -0;;Schmalhorn 13, 29308 Winsen;& Team;;found;
6207;HEWAG Seniorenstift Duisburg Neudorf;Duisburg;Kreisfreie Stadt Duisburg;51.42;6.7786;;;;;;;;search_failed;
18115;Evangelisches Alten- und Pflegeheim von Bodelschwingh-Haus;Duisburg;Kreisfreie Stadt Duisburg;51.414599;6.686203;;;;;;;;search_failed;
33854;"Senioren-Residenz ""Am Diergardtpark""";Duisburg;Kreisfreie Stadt Duisburg;51.4229;6.6985;;;;;;;;search_failed;
775;HEWAG Seniorenstift Duisburg Brauerstraße;Duisburg;Kreisfreie Stadt Duisburg;51.4336;6.7869;;;;;;;;search_failed;
10708;Altenheim St. Clemens;Duisburg;Kreisfreie Stadt Duisburg;51.4387;6.7525;https://www.caritas.de/adressen/altenheim-st.-clemens/47059-duisburg/93882;https://www.caritas.de/impressum;+49 (0)761 200-0;info@caritas.de;Karlstraße 40 79104 Freiburg Deutschland Telefon;Dieser ist ebenfalls rechtlich verantwortlich i.S.d. § 18;;found;
17623;AWO Seniorenzentrum Innenhafen;Duisburg;Kreisfreie Stadt Duisburg;51.439052;6.767788;;;;;;;;search_failed;
1966;AWOcura gGmbH Seniorenzentrum Ernst Ermert;Duisburg;Kreisfreie Stadt Duisburg;51.440614;6.786118;https://www.awo-duisburg.de/senioren-wohnen-pflege/stationare-pflege/seniorenzentrum-ernst-ermert/;https://www.awo-duisburg.de/impressum/;0203 3095-5005;info@awo-duisburg.de;47051 Duisburg;svorsitzender: Veysel Keser, Vorstandsmitglieder: Dr. Martin Florichs, Hartmut P;;found;
2567;Seniorenzentrum Homberg;Duisburg;Kreisfreie Stadt Duisburg;51.447908;6.708215;https://www.gesob-gmbh.de/seniorenzentrum-homberg/;https://www.gesob-gmbh.de/impressum/;;info@gesob-gmbh.de;Altenessenerstr. 170 45326 Essen Telefon;Herr Dr. Günter Winter;;found;
163;Multikulturelles Seniorenzentrum / Haus am Sandberg;Duisburg;Kreisfreie Stadt Duisburg;51.444959;6.678813;https://www.drk-seniorenzentrum-am-sandberg.de/kontakt/;https://www.drk-seniorenzentrum-am-sandberg.de/impressum;0211 3104-0;;Auf'm Hennekamp 71, 40225 Düsseldorf;Hartmut Krabs-Höhler, Peter Henrichfreise und Florian Kulik;;found;
2568;Seniorenzentrum Feldstraße;Duisburg;Kreisfreie Stadt Duisburg;51.448488;6.707296;https://www.gesob-gmbh.de/feldstrasse/;https://www.gesob-gmbh.de/impressum/;;info@gesob-gmbh.de;Altenessenerstr. 170 45326 Essen Telefon;Herr Dr. Günter Winter;;found;
2145;Malteserstift St. Nikolaus;Duisburg;Kreisfreie Stadt Duisburg;51.451692;6.736989;;;;;;;;search_failed;
3271;Malteserstift St. Nikolaus - Schlaganfallpflege -;Duisburg;Kreisfreie Stadt Duisburg;51.451692;6.736989;;;;;;;;search_failed;
2048;Haus an der Rheinkirche;Duisburg;Kreisfreie Stadt Duisburg;51.4533;6.7173;;;;;;;;search_failed;
2146;Malteserstift St. Johannes;Duisburg;Kreisfreie Stadt Duisburg;51.4528;6.7089;https://www.malteser.de/wohnen-pflegen/malteserstift-st-johannes.html;https://www.malteser.de/impressum.html;0221/9822-0;malteser@malteser.org;Scheffler-Str. 2 51103 Köln Gemeinschaftlich vertretungsberechtigte Vorstandsmitglieder;smitglieder:;;found;
2147;Malteserstift St. Johannes / - Kurzzeitpflege -;Duisburg;Kreisfreie Stadt Duisburg;51.4528;6.7089;;;;;;;;search_failed;
2017;Cordian Hausgemeinschaften / Duisburg-Laar;Duisburg;Kreisfreie Stadt Duisburg;51.466;6.731;;;;;;;;search_failed;
1016;St. Elisabeth Quartier;Duisburg;Kreisfreie Stadt Duisburg;51.467735;6.772022;;;;;;;;search_failed;
11206;St. Elisabeth Quartier - Haus 2;Duisburg;Kreisfreie Stadt Duisburg;51.467735;6.772022;https://www.contilia.de/einrichtungen/pflege-und-betreuung/quartiere-cpb-seite/duisburg-meiderich-st-elisabeth-quartier.html;https://www.contilia.de/impressum.html;+49 201 65056 0;info@contilia.de;Südring 14 44787 Bochum Fon;Dr. Dirk Albrecht;;found;
19356;Seniorenzentrum am Landschaftspark;Duisburg;Kreisfreie Stadt Duisburg;51.4737;6.7775;https://edd.de/pflegen/stationaere-pflege/sz-am-landschaftspark/;https://edd.de/impressum/;0203 410-0;mpg@edd.de;Bonhoefferstraße 6 47138 Duisburg Vertreten durch;Aufsichtsrat;;found;
30539;Seniorenzentrum Alte Emscher;Duisburg;Kreisfreie Stadt Duisburg;51.4786;6.7402;https://edd.de/pflegen/stationaere-pflege/seniorenzentrum-alte-emscher/;https://edd.de/impressum/;0203 410-0;mpg@edd.de;Bonhoefferstraße 6 47138 Duisburg Vertreten durch;Aufsichtsrat;;found;
2045;Beecker Hausgemeinschaften / Haus an der Flottenstraße;Duisburg;Kreisfreie Stadt Duisburg;51.4786;6.7398;;;;;;;;search_failed;
943;Jochen-Klepper-Haus;Duisburg;Kreisfreie Stadt Duisburg;51.4813;6.7977;https://edd.de/pflegen/stationaere-pflege/jochen-klepper-haus/;https://edd.de/impressum/;0203 410-0;mpg@edd.de;Bonhoefferstraße 6 47138 Duisburg Vertreten durch;Aufsichtsrat;;found;
944;Junge Pflege Jochen-Klepper-Haus;Duisburg;Kreisfreie Stadt Duisburg;51.4813;6.7977;;;;;;;;search_failed;
33908;Seniorenzentrum im Bonhoefferpark;Duisburg;Kreisfreie Stadt Duisburg;51.4826;6.7985;;;;;;;;search_failed;
947;Albert-Schweitzer-Haus;Duisburg;Kreisfreie Stadt Duisburg;51.4826;6.8004;https://edd.de/pflegen/stationaere-pflege/albert-schweitzer-haus/;https://edd.de/impressum/;0203 410-0;mpg@edd.de;Bonhoefferstraße 6 47138 Duisburg Vertreten durch;Aufsichtsrat;;found;
9782;Peter-Kuhn-Haus AP;Duisburg;Kreisfreie Stadt Duisburg;51.4826;6.8009;https://edd.de/pflegen/stationaere-pflege/peter-kuhn-haus/;https://edd.de/impressum/;0203 410-0;mpg@edd.de;Bonhoefferstraße 6 47138 Duisburg Vertreten durch;Aufsichtsrat;;found;
9785;Sprechende Hände - Einrichtung für Gehörlose im Peter-Kuhn-Haus;Duisburg;Kreisfreie Stadt Duisburg;51.4826;6.8009;;;;;;;;search_failed;
33176;Sehende Hände - Einrichtung für Blinde und stark Sehbehinderte im Peter-Kuhn-Haus;Duisburg;Kreisfreie Stadt Duisburg;51.4826;6.8009;;;;;;;;search_failed;
948;Bodelschwingh-Haus;Duisburg;Kreisfreie Stadt Duisburg;51.4829;6.8002;https://edd.de/pflegen/stationaere-pflege/bodelschwingh-haus/;https://edd.de/impressum/;0203 410-0;mpg@edd.de;Bonhoefferstraße 6 47138 Duisburg Vertreten durch;Aufsichtsrat;;found;
26721;Belia Seniorenresidenz Duisburg;Duisburg;Kreisfreie Stadt Duisburg;51.490142;6.788766;;;;;;;;search_failed;
10762;Altenheim St. Josef;Duisburg;Kreisfreie Stadt Duisburg;51.4921;6.7674;https://www.caritas-duisburg.de/leben-im-alter/wohnenundleben/altenheim-st.-josef/altenheim-st.-josef;https://www.caritas-duisburg.de/impressum;+49 (0) 203 / 2 95 92 - 0;info@caritas-duisburg.de;Wieberplatz 2 47051 Duisburg Deutschland Tel;Er besteht aus der Vorstandsvorsitzenden / Caritasdirektorin Petra Keysers und d;;found;
777;HEWAG Seniorenstift Duisburg Hamborn;Duisburg;Kreisfreie Stadt Duisburg;51.4924;6.7718;https://hewag.de/index.php/standorte/duisburg-hamborn;https://hewag.de/index.php/impressum;02064 9705-0;;Lanterstraße 20 46539 Dinslaken Tel;;Pflegedienstleitung;found;
17265;DRK Seniorenzentrum Neumühl;Duisburg;Kreisfreie Stadt Duisburg;51.4933;6.7974;;;;;;;;search_failed;
17269;DRK Seniorenzentrum Neumühl Kurzzeitpflege;Duisburg;Kreisfreie Stadt Duisburg;51.4933;6.7974;https://www.drk-duisburg.de/angebote/senioren-und-pflege/drk-seniorenzentrum-duisburg-neumuehl.html;https://www.drk-duisburg.de/drk-intern/impressum.html;(0203) 28 283-0;mpg@drkduisburg.de;Am Burgacker 30, 47051 Duisburg;Pascal Kokken;;found;
1218;Seniorenzentrum Haus Marxloh;Duisburg;Kreisfreie Stadt Duisburg;51.499208;6.750429;;;;;;;;search_failed;
779;HEWAG Seniorenstift Duisburg-Neumühl;Duisburg;Kreisfreie Stadt Duisburg;51.499;6.8119;https://hewag.de/index.php/standorte/duisburg-neumuehl;https://hewag.de/index.php/impressum;02064 9705-0;;Lanterstraße 20 46539 Dinslaken Tel;;Pflegedienstleitung;found;
6608;Morian - Stiftung;Duisburg;Kreisfreie Stadt Duisburg;51.501313;6.772813;;;;;;;;search_failed;
18124;Casa Mia Seniorenzentrum am Röttgersbach;Duisburg;Kreisfreie Stadt Duisburg;51.510346;6.774351;;;;;;;;search_failed;
11999;Seniorenzentrum Röttgersbach;Duisburg;Kreisfreie Stadt Duisburg;51.5123;6.7835;https://edd.de/pflegen/stationaere-pflege/sz-roettgersbach/;https://edd.de/impressum/;0203 410-0;mpg@edd.de;Bonhoefferstraße 6 47138 Duisburg Vertreten durch;Aufsichtsrat;;found;
12052;Wohnstift Walter Cordes am Röttgersbach gGmbH;Duisburg;Kreisfreie Stadt Duisburg;51.513932;6.767518;https://www.evkln.de/wohnstift-walter-cordes.html;https://www.evkln.de/impressum.html;0203 508-00;medizin-sicherheit@evkln.de;Cecilienallee 2 40474 Düsseldorf Tel;Dipl.-Kfm. Franz Hafner, Vorsitzender der Geschäftsführung;;found;
1158;Seniorenzentrum Jupiterstraße;Duisburg;Kreisfreie Stadt Duisburg;51.525642;6.749823;;;;;;;;search_failed;
1964;AWOcura gGmbH / Seniorenzentrum Vierlinden;Duisburg;Kreisfreie Stadt Duisburg;51.536501;6.729852;;;;;;;;search_failed;
2630;Altenheim St. Barbara;Duisburg;Kreisfreie Stadt Duisburg;51.538804;6.731648;https://www.heimstatt-stbarbara.de/kontakt;https://www.heimstatt-stbarbara.de/impressum;0203 / 9 91 55-0;info@heimstatt-stbarbara.de;Josefstraße 5 47178 Duisburg Vereinsregister VR;;;found;
3756;Junge Pflege St. Katharina;Duisburg;Kreisfreie Stadt Duisburg;51.539425;6.736282;https://www.heimstatt-stbarbara.de/einrichtungen/elisabeth-gross-haus-junge-pflege;https://www.heimstatt-stbarbara.de/impressum;0203 / 9 91 55-0;info@heimstatt-stbarbara.de;Josefstraße 5 47178 Duisburg Vereinsregister VR;;;found;
2629;Elisabeth-Groß-Haus / Einrichtung für Senioren;Duisburg;Kreisfreie Stadt Duisburg;51.540499;6.734378;https://www.heimstatt-stbarbara.de/einrichtungen/elisabeth-gross-haus-senioren;https://www.heimstatt-stbarbara.de/impressum;0203 / 9 91 55-0;info@heimstatt-stbarbara.de;Josefstraße 5 47178 Duisburg Vereinsregister VR;;;found;
2046;Wichernheim Walsum;Duisburg;Kreisfreie Stadt Duisburg;51.5509;6.7175;https://edd.de/pflegen/stationaere-pflege/wichernheim-walsum/;https://edd.de/impressum/;0203 410-0;mpg@edd.de;Bonhoefferstraße 6 47138 Duisburg Vertreten durch;Aufsichtsrat;;found;
11933;Elisenstift Humfeld;Dörentrup;Kreis Lippe;52.0186;9.0618;https://www.elisenstift.de/impressum/;https://www.elisenstift.de/impressum/;05265;info@elisenstift.de;Bundesstraße 54 32694 Dörentrup Telefon;Irene Karkoschka;;found;
378;Pro Seniore Residenz Marienhof;Dülmen;Kreis Coesfeld;51.8237;7.2681;;;;;;;;search_failed;
549;Altenwohnheim Heilig-Geist-Stiftung;Dülmen;Kreis Coesfeld;51.8235;7.2764;https://heilig-geist-stiftung.de/impressum/;https://heilig-geist-stiftung.de/impressum/;02594 958 0;medizinproduktesicherheit@heilig-geist-stiftung;Curie-Straße 20 48712 Gescher heskamp-medien;Thorsten Pieper, Stephan Chilla · Vorsitzender des Aufsichtsrates: Markus Brambr;;found;
499;Altenpflegeheim Haus am Park;Dülmen;Kreis Coesfeld;51.825859;7.273133;;;;;;;;search_failed;
538;Ev. Altenhilfezentrum im Schlosspark zu Dülmen gGmbH;Dülmen;Kreis Coesfeld;51.8269;7.279;https://altenhilfezentrum-duelmen.de/;https://altenhilfezentrum-duelmen.de/impressum;0 25 94/7 88-0;info@altenhilfezentrum-duelmen.de;Vollenstr. 12 48249 Dülmen Handelsregister;Frank Hinkelmann (Geschäftsführer);;found;
28476;Maria-Ludwig-Stift, Alexianer Misericordia;Dülmen;Kreis Coesfeld;51.836975;7.269475;;;;;;;;search_failed;
1774;Seniorenpark Münsterland;Dülmen;Kreis Coesfeld;51.8372;7.4032;;;;;;;;search_failed;
7610;Haus Jakob Anna-Katharinenstift Karthaus;Dülmen;Kreis Coesfeld;51.873125;7.310266;https://www.anna-katharinenstift.de/haus-jakob;https://www.anna-katharinenstift.de/impressum;02594- 968-0;info@skf-zentrale.de;Neuhaus-Straße 5 44135 Dortmund Telefon;;;found;
515;Annengarten - Seniorenwohnanlage Buldern;Dülmen;Kreis Coesfeld;51.86582;7.367204;;;;;;;;search_failed;
2762;Seniorenzentrum Düren;Düren;Kreis Düren;50.822047;6.468539;https://www.seniorenzentrum-dueren.de/impressum;https://www.seniorenzentrum-dueren.de/impressum;02421 805-8000;szd.birkesdorf@jg-gruppe.de;Akazienstraße 1b 52353 Düren-Birkesdorf Tel;Jennifer Krösin;;found;
22093;St. Marien - Hospital Kurzzeitpflege;Düren;Kreis Düren;50.822651;6.466295;;;;;;;;search_failed;
528;Anna-Schoeller-Haus;Düren;Kreis Düren;50.807997;6.493498;;;;;;;;search_failed;
22695;Senioren-Park carpe diem Düren;Düren;Kreis Düren;50.813012;6.475085;;;;;;;;search_failed;
26371;Solitäre Kurzzeitpflege carpe diem Düren;Düren;Kreis Düren;50.8126;6.4746;;;;;;;;search_failed;
401;Alten- und Pflegeheim Haus Katharina;Düren;Kreis Düren;50.826572;6.421411;https://www.pflegeheim-dueren.de/impressum/;https://www.pflegeheim-dueren.de/impressum/;02465 / 9906-0;HausKatharina@pflegeheim-dueren.de;Lourdesstr. 18 52353 Düren Handelsregister;;;found;
7437;Cellitinnen-Seniorenhaus St. Gertrud;Düren;Kreis Düren;50.8037;6.4885;https://www.sh-st-gertrud.de/;https://www.sh-st-gertrud.de/impressum/;02421 3064-0;;Kölnstraße 62 52351 Düren Tel;Dr. Stephanie Kirsch;;found;
12347;Haus St. Anna  Stiftung;Düren;Kreis Düren;50.800636;6.485744;;;;;;;;search_failed;
9744;Wohnanlage  Am Holzbendenpark;Düren;Kreis Düren;50.7986;6.4812;https://www.compassio.de/standort/am-holzbendenpark/;https://www.compassio.de/impressum/;0731 40969-0;info@compassio.de;Bahnhofplatz 4 89073 Ulm Telefon;Christopher Nolde | CEO;;found;
7423;Cellitinnen-Seniorenhaus St Ritastift;Düren;Kreis Düren;50.7941;6.4836;;;;;;;;search_failed;
7424;Cellitinnen-Seniorenhaus St. Ritastift/ Kurzzeitpflege;Düren;Kreis Düren;50.7941;6.4836;https://www.stiftung-der-cellitinnen.de/unsere-einrichtungen/ritastift;https://www.stiftung-der-cellitinnen.de/impressum;0221-974514-33;info@cellitinnen.de;Graseggerstraße 105 50737 Köln Telefon;Thomas Gäde (Vors.);;found;
2082;Alten- und Pflegezentrum St. Nikolaus;Düren;Kreis Düren;50.7924;6.4771;;;;;;;;search_failed;
19371;Alten- und Pflegezentrum St. Teresa;Düren;Kreis Düren;50.792249;6.477305;https://www.caritasverband-dueren.de/senioren/alten-pflegezentren/st.-teresa/st.-teresa-mit-service-wohnen;https://www.caritasverband-dueren.de/impressum;+49 (0)2421 481-48;info@caritas-dn.de;Bonner Straße 32, 52351 Düren;Dem Vorstand gehören an:;;found;
22062;Wohnanlage  Am Wingert;Düren;Kreis Düren;50.7953;6.4587;https://www.compassio.de/standort/wohnanlage-am-wingert-guerzenich-compassio-pflegeheim/;https://www.compassio.de/impressum/;0731 40969-0;info@compassio.de;Bahnhofplatz 4 89073 Ulm Telefon;Christopher Nolde | CEO;;found;
